IMDB_id	Freebase_id	budget	prod_country
tt0471042	/m/0dlns08	75000000.0	US
	/m/0dlnwb9		
tt0138414	/m/0dlq2w	1500000.0	
tt0758730	/m/0dlyzx	40000000.0	US
tt0228786	/m/0dm43c	2365000.0	FR
tt0368226	/m/0dm4k3	6000000.0	US
tt0356443	/m/0dm571		
tt0454082	/m/0dm5_b	9000000.0	US
tt0384793	/m/0dm5f8	23000000.0	US
tt0814335	/m/0dmb9t	20000000.0	US
tt0048111	/m/0dmfn3		US
tt0047000	/m/0dmgb1		US
tt0044825	/m/0dmgm2		US
tt0489282	/m/0dmh22		US
tt0049407	/m/0dmj9m		US
tt0405094	/m/0dmn0x	2000000.0	US
tt0115645	/m/0dmnww	35000000.0	US
tt0486822	/m/0dmqyj	20000000.0	US
tt0094731	/m/0dmr6t	19000000.0	US
tt0375104	/m/0dmrdp		
tt0768183	/m/0dn731		
tt0072107	/m/0dngwj		US
	/m/0dnkmq		
tt0025907	/m/0dnv98		US
tt0335245	/m/0dnvn3	35000000.0	US
tt0054698	/m/0dnw1	2500000.0	US
	/m/0dp0wc		
tt0116654	/m/0dp7wt	40000000.0	US
tt0212826	/m/0dpf8g		ES
tt0113965	/m/0dpk3v	6400000.0	US
tt0119630	/m/0dpk_m		US
tt0117104	/m/0dpkd7	25000000.0	US
tt0142201	/m/0dpl44		US
tt0050710	/m/0dppj3		
tt0092079	/m/0dpqc0		US
tt0103016	/m/0dpqfg		
	/m/0dq626		
tt0120856	/m/0dq7ft	20000000.0	US
tt0107282	/m/0dq_ss	11000000.0	US
tt0450345	/m/0dqcs3	40000000.0	US
	/m/0dqg_9		
tt0256009	/m/0dqvh3	4500000.0	ES
	/m/0dqwvw		
tt0094332	/m/0dqytn	22000000.0	US
	/m/0dr3sl		
tt0112579	/m/0dr89x	24000000.0	US
tt0305396	/m/0dr8s_		US
tt0120338	/m/0dr_4	200000000.0	US
tt1704573	/m/0dr_9t7	5000000.0	US
tt1637688	/m/0dr_xmk	40000000.0	
tt0269499	/m/0drg_v		FR
tt0074811	/m/0drndg		US
tt0397535	/m/0drnwh	85000000.0	US
tt0082933	/m/0drqjb		FR
tt1640484	/m/0drw46h	6600000.0	US
tt1092011	/m/0drwdxg		
tt1756851	/m/0drytd1	7000000.0	US
tt1366344	/m/0dryw9v	25000000.0	US
tt0085208	/m/0drz_d	3000000.0	US
tt1594917	/m/0ds0bv5	5000000.0	
tt1740707	/m/0ds0bzl	3500000.0	NO
tt1686784	/m/0ds0s8y	35000000.0	
tt0408236	/m/0ds11z	50000000.0	US
tt1389137	/m/0ds1glg	50000000.0	US
tt0107630	/m/0ds27b	17500000.0	US
tt1397514	/m/0ds2_k2	79000000.0	US
tt0099850	/m/0ds2hb	15000000.0	US
tt1430615	/m/0ds2l81	40000000.0	US
tt0116629	/m/0ds2n	75000000.0	US
tt0120591	/m/0ds33	140000000.0	US
tt1478338	/m/0ds35l9	32500000.0	US
tt1568338	/m/0ds37np	42000000.0	US
tt1454029	/m/0ds3t5x	25000000.0	US
tt0013266	/m/0ds41g2		
tt0421206	/m/0ds4fq	30000000.0	US
tt1690455	/m/0ds58fy		
	/m/0ds5_72		
tt1523475	/m/0ds63bt		
tt1517489	/m/0ds67cb	27000000.0	US
tt1204340	/m/0ds6bmk		GB
tt0096804	/m/0ds729		US
tt1440379	/m/0ds8wm_		US
tt1401656	/m/0ds8zgm		JP
tt0093073	/m/0ds__8		US
tt0481797	/m/0ds_wq	5000000.0	US
tt1633356	/m/0dsb6l1	28000000.0	
tt1551620	/m/0dsb6tw		
tt1529572	/m/0dscbc2	9500000.0	US
tt1668200	/m/0dscrm6	10000000.0	FR
tt1606389	/m/0dscrwf	30000000.0	US
tt1678051	/m/0dsd7gy	8000000.0	
tt1527788	/m/0dsfd0l	1255000.0	KR
tt0415949	/m/0dsgfd		
tt0436689	/m/0dsm1c	15000.0	US
tt0332318	/m/0dsmcb		FR
tt0077474	/m/0dsnhs		US
tt0326806	/m/0dss9r	500000.0	
tt0086379	/m/0dstt0		US
tt0452623	/m/0dsvzh	19000000.0	US
tt0020781	/m/0dswm8		US
tt0374277	/m/0dswwj		
tt0255653	/m/0dsxdc		US
tt0281820	/m/0dt1c7		CA
tt0117608	/m/0dt1p_	39000000.0	US
tt0443453	/m/0dt8xq	18000000.0	US
tt0076759	/m/0dtfn	11000000.0	US
tt0098051	/m/0dtj7w		US
tt0080116	/m/0dtjkd		US
tt0259974	/m/0dtjpk	5500000.0	US
tt0280486	/m/0dtk8z	70000000.0	US
tt0229340	/m/0dtkj8	2000000.0	
tt0112443	/m/0dtknf		US
tt0136244	/m/0dtp46	12000000.0	GB
tt0436078	/m/0dtw1x		
tt0478197	/m/0dtzkt		US
tt0095996	/m/0dv03b		
tt0113443	/m/0dv0yn		
tt0106315	/m/0dv51h		US
tt0103069	/m/0dv6z_		US
tt0328962	/m/0dvdj0		
tt0120274	/m/0dvlrx		
tt0452625	/m/0dvyc5	25000000.0	US
tt0097500	/m/0dw20n		US
tt0160484	/m/0dw4y1	50000000.0	US
tt0424435	/m/0dwgfm		CA
tt0048789	/m/0dwqnm		US
tt0435651	/m/0dx5q8	25000000.0	US
tt1191111	/m/0dx6m2	13000000.0	FR
tt0101846	/m/0dx7y1	16400000.0	US
tt0808357	/m/0dx8gj	15000000.0	US
tt1003009	/m/0dx9p3s		
tt0093780	/m/0dxlpk	11000000.0	US
tt0074802	/m/0dxlrm		US
tt0089604	/m/0dxm65	2410000.0	US
tt0094792	/m/0dxmb4		US
tt0091055	/m/0dxmhp		US
tt0061420	/m/0dxmnh	360000.0	US
tt0102045	/m/0dxn08		US
tt0817538	/m/0dxr5g	40000000.0	US
	/m/0dxt12		
tt0098097	/m/0dxzfl	19000000.0	US
tt0383060	/m/0dy1r2	75600000.0	US
tt0115836	/m/0dy27c	17000000.0	US
tt0116059	/m/0dy53b		
tt0116606	/m/0dy575	5000000.0	US
tt0119632	/m/0dy5cg		
tt0120550	/m/0dy5gj		
	/m/0dyb1		
tt0097366	/m/0dycv7	8045760.0	US
tt0805526	/m/0dyrhk	100000.0	US
tt0063787	/m/0dyy_v	73000.0	
tt0117965	/m/0dyzm9	8000000.0	US
tt0385056	/m/0dz5yg		GB
tt0465602	/m/0dz9by	39000000.0	US
tt0107079	/m/0dzgwx	10000000.0	
tt0371746	/m/0dzlbx	140000000.0	US
tt0048652	/m/0dzsm5		
tt0305206	/m/0dzz6g	2000000.0	
tt0120512	/m/0f00sg		US
tt0062472	/m/0f0_04		US
tt0402230	/m/0f0d1p		US
tt0050681	/m/0f0r2z		
tt0115862	/m/0f0w57	50000000.0	US
tt0772193	/m/0f12l0		US
tt1454505	/m/0f13039		FI
tt0079758	/m/0f14x4	12000000.0	US
tt0082497	/m/0f1cns	6500000.0	US
tt0109906	/m/0f1fx8		US
tt0498399	/m/0f1jm9	21000000.0	US
tt0085470	/m/0f1v1q		US
tt0486946	/m/0f1vgm		
tt0478049	/m/0f1vwh		US
tt0804555	/m/0f1x1z	4000000.0	US
tt0077745	/m/0f1yt5	3500000.0	US
tt0475557	/m/0f20f3		KR
tt0808279	/m/0f2bd7	15000000.0	GB
tt0762107	/m/0f2sx4	85000000.0	US
tt0762121	/m/0f3fx6	35000000.0	US
tt0323939	/m/0f3hz7	6800000.0	
tt0088275	/m/0f3jf1		
tt0291579	/m/0f3k1s		FR
tt0080684	/m/0f3m1	18000000.0	US
tt0259711	/m/0f40w	68000000.0	US
tt0808151	/m/0f4_2k	150000000.0	US
tt0110912	/m/0f4_l	8000000.0	US
tt0091605	/m/0f4m2z	18000000.0	IT
tt0410764	/m/0f4rvf	12000000.0	GB
tt0113627	/m/0f4vx	3600000.0	US
tt0082971	/m/0f4yh	18000000.0	US
tt0076666	/m/0f50l	3500000.0	US
tt0105869	/m/0f50xp	1373769.0	CN
tt0499556	/m/0f52ld	25000000.0	US
tt0804492	/m/0f5b0y		
tt0095800	/m/0f5hd8	25000000.0	FR
tt0087229	/m/0f5kjm		US
	/m/0f61tk		
tt0097613	/m/0f6mw2		US
tt0160710	/m/0f6t8x		
tt0477139	/m/0f7_dk		
tt0043633	/m/0f7d2y		US
tt0094898	/m/0f7hw	39000000.0	US
tt0234829	/m/0f7x7b	34000000.0	US
tt0239949	/m/0f84n0	25000000.0	US
tt0106226	/m/0f858v	34000000.0	US
tt0120669	/m/0f8j13	18500000.0	US
tt0049011	/m/0f8k_8		US
tt0103035	/m/0f8qsq	14000000.0	
tt0098347	/m/0f8rv2		US
tt0251110	/m/0f8vt9		
tt0473488	/m/0f93zm		US
tt0044207	/m/0f9hwg	936000.0	US
tt0448075	/m/0f9j_4		US
tt0120835	/m/0f9l58		GB
tt0078056	/m/0f9l5n		US
tt0019936	/m/0f9r25	532000.0	US
tt0089601	/m/0f9slk		US
tt0763840	/m/0f9x7r	12000000.0	US
tt0089092	/m/0f_5yn	40000000.0	US
tt0263265	/m/0f_ft4		
tt0488762	/m/0f_rm_		KR
tt0043762	/m/0fb05w		US
tt0074812	/m/0fb2ky	9000000.0	US
tt0046719	/m/0fb39w		US
tt0049223	/m/0fb4l	1900000.0	US
tt0431197	/m/0fb7sd	70000000.0	US
tt0102178	/m/0fb9lq		
tt0199290	/m/0fbct3	6000000.0	
tt0200669	/m/0fbjkn	15000000.0	US
tt0314630	/m/0fblh1		
tt0323465	/m/0fbndk	11500000.0	LU
tt0088915	/m/0fbphd		US
tt0814022	/m/0fbrd7	45000000.0	US
tt0021324	/m/0fbsgt	103000.0	US
tt0388213	/m/0fc42k		US
tt0088379	/m/0fc6sp		AR
tt0192111	/m/0fcg00	14000000.0	US
tt0112769	/m/0fcj9r		
tt0422861	/m/0fcw7d	5000000.0	
tt0100802	/m/0fd4x	65000000.0	US
tt0491152	/m/0fdhlsd	35000000.0	US
tt0114057	/m/0fdlc6		US
tt0104030	/m/0fdrxc		US
tt0121766	/m/0fdv3	113000000.0	US
tt0105191	/m/0fdvfp		
tt0091583	/m/0ff0z1		US
tt0462200	/m/0ff1st	15000000.0	US
tt0479884	/m/0ff2dr	12000000.0	US
tt0100150	/m/0ff4w	14000000.0	US
tt0092710	/m/0ffscm		US
tt0162661	/m/0fg04	100000000.0	US
tt0497972	/m/0fg23x	5.0	US
tt0116320	/m/0fghvz	25000000.0	US
tt0829459	/m/0fgm_l	16000000.0	US
tt0158470	/m/0fgphn		AR
tt0335119	/m/0fgpvf		BE
	/m/0fgrm		
tt0245120	/m/0fgt76	5000000.0	US
tt0088256	/m/0fgtfm	9000000.0	US
tt0087268	/m/0fgzq8		US
tt0206634	/m/0fh2v5	76000000.0	US
tt0465538	/m/0fh694	25000000.0	US
tt0120142	/m/0fh91q		US
tt0463854	/m/0fhd04	15000000.0	GB
tt0270707	/m/0fhdck		US
tt0119640	/m/0fhgzq		US
tt1226251	/m/0fhnh2		JP
tt0092225	/m/0fhrjv	6500000.0	
tt0043030	/m/0fhvfb		US
tt0056700	/m/0fhx9m		US
tt0119910	/m/0fhxrz		US
tt0378453	/m/0fj1lb		AR
tt0043989	/m/0fj_fx		US
tt0087980	/m/0fj_y_	13000000.0	US
tt0419843	/m/0fjckn	10000000.0	US
tt0085276	/m/0fjdgm	7500000.0	US
tt0042209	/m/0fjg2d		
tt0044119	/m/0fjgh_		US
tt0111143	/m/0fjjjh	25000000.0	US
tt0049434	/m/0fjjq3		US
tt0101635	/m/0fjlcb		US
tt0066195	/m/0fjscz		US
tt0258068	/m/0fjyzt	30000000.0	US
	/m/0fk25m		
tt0090735	/m/0fk55z		US
tt0116442	/m/0fk60h	5000000.0	US
tt0044774	/m/0fkc85		US
tt0816692	/m/0fkf28	165000000.0	US
tt0423169	/m/0fkhml	2000000.0	US
tt0279889	/m/0fkjkr	38000000.0	US
tt0118863	/m/0fkn6k	8000000.0	GB
	/m/0fkv58		
tt0040221	/m/0flbp6		US
tt0088947	/m/0flcbq		US
tt0043669	/m/0fld1j		US
tt0831887	/m/0fldjy	60000000.0	US
tt0031477	/m/0flpz3		US
tt0166948	/m/0fm462		JP
	/m/0fm5t9		
	/m/0fm5xf		
	/m/0fm67q		
tt0088765	/m/0fmfrn		US
tt0473700	/m/0fmglc	11000000.0	
tt0090887	/m/0fmht5	2000000.0	US
tt0049264	/m/0fmyt9		US
tt0096951	/m/0fn369		
tt0176783	/m/0fn46x	14000000.0	US
tt0072750	/m/0fnn52		US
tt0104745	/m/0fnsd5		US
tt0102800	/m/0fnwxv	10000000.0	
tt0105526	/m/0fp0mk	19000000.0	US
tt0050168	/m/0fp0wr		GB
tt0113044	/m/0fp4r1		US
tt0119125	/m/0fp_cq		US
tt1335975	/m/0fp_dsj	175000000.0	US
tt1613062	/m/0fpcgnq	4000000.0	
tt0109758	/m/0fpdlt		
	/m/0fpghlp		
	/m/0fpgp26		
tt0037093	/m/0fph2jj		GB
tt1598822	/m/0fphf3v	56000000.0	US
tt0219952	/m/0fphgb	65000000.0	US
tt1668191	/m/0fphzrf		TR
tt0065988	/m/0fpj3cw	15000000.0	
tt1527186	/m/0fpkhkz	7400000.0	DK
tt1684628	/m/0fpmjt1		
tt1758692	/m/0fpmrlv	250000.0	US
tt1675192	/m/0fpmrm3	5000000.0	
tt1233334	/m/0fpmrmq	500000.0	US
tt1441326	/m/0fpmrnk		US
tt1687281	/m/0fpmvsn		
tt0062886	/m/0fpn_2		
tt0227277	/m/0fpnt4		
tt1653911	/m/0fpp775		
tt1430132	/m/0fpqrp8	120000000.0	US
tt0044872	/m/0fprltf		US
tt0454876	/m/0fpv_3_	120000000.0	GB
tt1694019	/m/0fpvwcr		KR
tt1613028	/m/0fpvxnz		JP
tt0032993	/m/0fpwnw		US
tt1041804	/m/0fq0b9f	90000000.0	
tt1739212	/m/0fq18f6		JP
tt1961324	/m/0fq18f6		JP
tt0455760	/m/0fq1b3	20000000.0	US
tt1772240	/m/0fq1xqk	5000000.0	RU
tt1599348	/m/0fq2d51	85000000.0	US
tt1900891	/m/0fq2gls		KR
	/m/0fq2kcq		
tt1715873	/m/0fq33vs		US
tt0109675	/m/0fq5zwx		US
tt0387564	/m/0fq7dv_	1200000.0	US
tt1483756	/m/0fq9_5t		
tt0485486	/m/0fqd0v		
tt0095296	/m/0fqm9sp		US
tt1801051	/m/0fqmyzk		TR
tt1189073	/m/0fqp7jy	13000000.0	ES
	/m/0fqr23s		
tt0053245	/m/0fqs252		US
tt0049211	/m/0fqsr2z		
	/m/0fqt1ns		
tt0156757	/m/0fqzfw		
	/m/0fr63l		
tt0024067	/m/0fr6hp		US
tt0173390	/m/0frkf7		GB
tt0082801	/m/0frnrf	8500000.0	US
tt0111003	/m/0fs0m9		US
	/m/0fs9vc		
tt1053859	/m/0fsclx	5000000.0	US
tt0178737	/m/0fsd9t		GB
tt0047417	/m/0fsf1y		
tt0095904	/m/0fst67	4000000.0	
tt0059800	/m/0fsw_7	5500000.0	US
tt0034583	/m/0ft18	878000.0	US
tt0339827	/m/0fts7y		CA
tt0106613	/m/0ftwy8	4000000.0	US
tt0109936	/m/0fv46t		US
tt0093407	/m/0fvcx9	8000000.0	US
tt0098368	/m/0fvd26		
tt0098193	/m/0fvddl	4000000.0	US
tt0060980	/m/0fvg2r		US
tt0062657	/m/0fvgj0	4000000.0	US
tt0084477	/m/0fvmw7		US
tt0416185	/m/0fvp0c		US
tt0246578	/m/0fvr1	6000000.0	
tt0811106	/m/0fvvc5	5250000.0	US
tt0160298	/m/0fvxq6		
tt0278500	/m/0fw8x1		US
tt0342316	/m/0fw_l2	2500000.0	CA
tt1107334	/m/0fwcrz		JP
tt0105508	/m/0fwjp4	250000.0	
tt0322023	/m/0fwkb4		
tt0045679	/m/0fwzfk		US
tt0044426	/m/0fwzwx		US
tt0098502	/m/0fx18n		US
	/m/0fx689		
tt0107529	/m/0fx7rm		US
tt0066473	/m/0fxb2	25485000.0	US
tt0444672	/m/0fxcn5		
tt0071807	/m/0fxmbn	7000000.0	US
tt0078879	/m/0fy0h5		US
tt0044370	/m/0fy0sv		US
tt0120324	/m/0fy34l	30000000.0	US
tt0803057	/m/0fy59g		US
tt1475400	/m/0fy5p_v		
tt0056218	/m/0fy66	2200000.0	US
tt0838221	/m/0fy9wm	16000000.0	US
tt0091814	/m/0fy_tv	10000000.0	US
tt0119896	/m/0fyg25	19000000.0	US
tt0473024	/m/0fymw0	5800000.0	
tt0829482	/m/0fz3b1	20000000.0	US
tt0110907	/m/0fz80g	15000000.0	US
tt0114496	/m/0fz8lt		US
tt0266747	/m/0fz9t5	20000000.0	US
tt0140379	/m/0fzm0g	11000000.0	US
tt1073105	/m/0fzmhb	6000200.0	
tt0486259	/m/0fzp5y	5000000.0	
tt0064757	/m/0fztbq	6500000.0	US
tt0333526	/m/0g039n		KR
tt0384814	/m/0g06hx		US
tt0469263	/m/0g08ws	13000000.0	US
tt0477392	/m/0g0_4m		US
tt0046949	/m/0g0kt0	5000000.0	US
tt0088850	/m/0g0mcf	20000000.0	US
	/m/0g0s8p		
	/m/0g0x9c		
tt0102598	/m/0g0ywp		US
tt0401591	/m/0g1x18		
tt0284929	/m/0g1ym6	1200000.0	
tt0278102	/m/0g2050		
tt0094291	/m/0g22z	15000000.0	US
tt0120318	/m/0g2v3p		US
	/m/0g3_lr		
tt0119196	/m/0g3g0y	25000000.0	GB
tt0104107	/m/0g3myp	17000000.0	US
tt1152836	/m/0g3zrd	100000000.0	US
tt0030709	/m/0g3ztv		US
tt1767382	/m/0g40n95	2000000.0	FR
tt0111470	/m/0g41sw6		US
tt0102818	/m/0g44ng	16000000.0	US
tt1507563	/m/0g4fnsc	25000000.0	ZA
tt0114437	/m/0g4grr		
tt1568816	/m/0g4j900	600000.0	AR
tt0027969	/m/0g4jsh		US
tt0108330	/m/0g4lfl		US
tt1753549	/m/0g4nxzt		US
tt1787797	/m/0g4nyk4		
tt1814836	/m/0g4pl4_		GB
tt1424432	/m/0g4pl7z		US
tt1563738	/m/0g4pmz_	15000000.0	US
tt0074633	/m/0g4rkj	60000.0	US
tt0780504	/m/0g4vmj8	15000000.0	US
tt0054752	/m/0g4w3s_		US
tt0401815	/m/0g4zbk	4750000.0	US
tt1648216	/m/0g50f_1		ES
tt0455841	/m/0g53spr		
tt1776196	/m/0g53z_3		JP
tt0475944	/m/0g54bd	20000000.0	US
tt1710396	/m/0g54bw9		US
tt0938330	/m/0g54nvz	20000000.0	FR
tt1616195	/m/0g54xkt	35000000.0	US
tt1535612	/m/0g55blx	15000000.0	US
tt1640548	/m/0g55p5n	12000000.0	US
tt1683526	/m/0g55x8t		US
	/m/0g56t9t		
tt1396218	/m/0g56v_k	55000000.0	US
tt1649780	/m/0g56wp_		TR
	/m/0g573ly		
tt1659337	/m/0g57wgv	13000000.0	US
tt1649419	/m/0g5838s	45000000.0	US
tt1602098	/m/0g5879y	8000000.0	FR
tt1365048	/m/0g58x5n		
tt0091173	/m/0g59ltv		
tt1677561	/m/0g59y2w		JP
tt0198386	/m/0g5mp9		US
tt1827512	/m/0g5ptd5		FR
tt0076752	/m/0g5ptf	14000000.0	US
tt0082398	/m/0g5pv3	28000000.0	US
tt0070328	/m/0g5pvv	7000000.0	US
tt1452626	/m/0g5q1h4		KR
tt1600524	/m/0g5q34q	464229.0	CA
tt1440266	/m/0g5qmbz	4317946.0	DE
tt1655614	/m/0g5qq3h		KR
tt1735898	/m/0g5qs2k	170000000.0	US
tt0407236	/m/0g5qth		CZ
tt0190138	/m/0g5qvj	41300000.0	US
tt1825955	/m/0g5r3ff		KR
tt1640111	/m/0g5r4k_		
tt1549572	/m/0g5r4sy	100000.0	US
tt1650043	/m/0g5r4vt	21000000.0	US
tt1454468	/m/0g5rm7s	105000000.0	US
tt0143874	/m/0g5rsx1		
tt1535419	/m/0g5rvx5		KR
tt1477859	/m/0g5s4cj		KR
tt1522832	/m/0g5s7bh		KR
tt1783298	/m/0g5shwn		
tt1235170	/m/0g5sqdh	1000000.0	DE
tt1787777	/m/0g5sv0_		US
tt1598828	/m/0g5sxb4	40000000.0	US
tt0246500	/m/0g5t6q	9000000.0	
tt0059927	/m/0g605h	3900000.0	
tt0093276	/m/0g636h		
tt0046770	/m/0g694p		US
tt0098471	/m/0g6dd6	15000000.0	US
tt0822854	/m/0g6j0h	61000000.0	US
tt0483726	/m/0g6kfj	20000000.0	US
tt0102655	/m/0g6l1j	10000000.0	US
tt1230385	/m/0g6ls3n		KR
tt0216417	/m/0g6mvb		AU
tt1843120	/m/0g6q0p9		KR
tt1565958	/m/0g6vpmf		FR
tt0090631	/m/0g6z31		
tt0107563	/m/0g78fh	20000000.0	US
tt0079168	/m/0g7bnt	3500000.0	
tt0104139	/m/0g7d03		JP
tt0795493	/m/0g7f2q		US
tt0063374	/m/0g7g1t	1200000.0	US
tt1279935	/m/0g7pm1	55000000.0	US
tt0079450	/m/0g7x8q	2500000.0	US
tt0031398	/m/0g7xmq	1915000.0	US
tt0443456	/m/0g83dv		US
	/m/0g8zn3		
tt0073600	/m/0g95_y		US
tt3278224	/m/0g98tdx		MX
tt0760160	/m/0g9fth		
tt0096003	/m/0g9lwf		US
tt0047013	/m/0g9lxt		US
tt0374089	/m/0g9ny0	25000000.0	FR
tt1517451	/m/0g9t50b	36000000.0	US
tt1702443	/m/0g9tcbg	13000000.0	US
tt1319744	/m/0g9tqk1		US
tt1242533	/m/0g9vfmh		KR
tt1587234	/m/0g9vpc1		JP
tt1007029	/m/0g9wdmc	13000000.0	FR
tt2323565	/m/0g9wtdf		KR
tt1725995	/m/0g9xlv4		TH
tt0050590	/m/0g9y7qc		
tt0091225	/m/0g9yrw	37000000.0	US
tt0100707	/m/0g9ywx1		
tt1645170	/m/0g9z_32	65000000.0	US
tt1542482	/m/0g9zffz	6200000.0	
tt1663187	/m/0g9zh7j		US
tt1832382	/m/0g9zljd	5000000.0	IR
tt0048628	/m/0g9zv3z		
tt0462519	/m/0g_1sj	20000000.0	US
tt0375785	/m/0g_swk		
tt0099204	/m/0g_txv		US
tt0048705	/m/0g_x7b		US
tt0049384	/m/0g_xb4		
tt0116621	/m/0g_xzy		US
tt0110391	/m/0g_zyp	60000000.0	US
tt0460792	/m/0gbfn9		GB
tt0073496	/m/0gbk4_		US
tt0796375	/m/0gbklz	4000000.0	US
tt0363226	/m/0gbkv1	2500000.0	JP
tt0085159	/m/0gbqk2		US
tt0093176	/m/0gbs1h		
tt0023335	/m/0gbw93		US
tt0097179	/m/0gc744	8000000.0	US
tt1480296	/m/0gc7ds		
tt0457400	/m/0gc_c_	100000000.0	US
tt1547230	/m/0gc_xxh	20000000.0	
tt0101725	/m/0gccy4		
tt0024548	/m/0gclv	200000.0	US
tt0044486	/m/0gcn0w		US
tt0095484	/m/0gcnv9	4700000.0	
tt0038650	/m/0gcpc	3180000.0	US
tt0040725	/m/0gcq8	500000.0	
tt0024610	/m/0gcr4		US
tt1773083	/m/0gcrf3b		KR
tt0047472	/m/0gcrg		US
tt1356763	/m/0gcrg89		
tt0115676	/m/0gcwj9	15000000.0	US
tt1446714	/m/0gd0c7x	130000000.0	US
tt1486192	/m/0gd0g4g	26000000.0	US
tt1276419	/m/0gd2893	8000000.0	DK
tt0118787	/m/0gd7ys	25000000.0	US
tt0118842	/m/0gd92	250000.0	US
tt1666555	/m/0gdgx74		
tt0174480	/m/0gdl14	65000000.0	US
tt0783515	/m/0gdp1s		US
tt0067350	/m/0gdrwt		US
tt0424993	/m/0gf18g	12000000.0	US
	/m/0gf2n3		
tt1805297	/m/0gf8ny0		FR
tt1847731	/m/0gf8q8p	1000000.0	FR
tt1772925	/m/0gf8vcp		US
tt1824171	/m/0gf8x6v		
tt0060490	/m/0gf_yx	3500000.0	
tt1846675	/m/0gfdpw4		
tt1450328	/m/0gfdsb6		
tt1764651	/m/0gffmn8	100000000.0	US
	/m/0gfg128		
tt1836987	/m/0gfghtb		GB
tt0044085	/m/0gfh4h		US
tt1212450	/m/0gfh84d	26000000.0	US
tt1366365	/m/0gfhz5k	20000000.0	US
tt0021840	/m/0gfjfg6		US
tt1487118	/m/0gfjmmq	8000000.0	GB
tt1365496	/m/0gfqm7		
tt1864288	/m/0gfrkf8		
tt1672845	/m/0gfrm1d		GB
tt0480249	/m/0gfsq9	150000000.0	US
tt0068853	/m/0gft44		
tt0045192	/m/0gg24d		US
tt0119906	/m/0gg285	12000000.0	US
	/m/0gg57m5		
tt1764234	/m/0gg5kmg	15000000.0	US
tt1124035	/m/0gg5qcw	12500000.0	US
tt1636826	/m/0gg74r6	12000000.0	US
tt1672214	/m/0gg7f8p		
tt1743720	/m/0gg7wj_		US
tt1692486	/m/0gg8z1f	25000000.0	DE
tt1053810	/m/0gg91k7	41000000.0	US
tt1266664	/m/0gg972_		KR
tt0095275	/m/0gg9n93		US
tt1430626	/m/0ggbb0m	60000000.0	US
tt1441952	/m/0ggbfwf		GB
tt1340800	/m/0ggbhy7	30000000.0	FR
tt0464196	/m/0ggk43		GB
tt0808285	/m/0ggzgq	3800000.0	DK
tt1371111	/m/0gh65c5	102000000.0	DE
tt0021725	/m/0gh6b47		US
tt0085756	/m/0gh83qw		US
tt1308729	/m/0gh8bt9	55000000.0	US
tt1723811	/m/0gh8zks	6500000.0	GB
tt1648179	/m/0gh9fjz		US
tt0046087	/m/0ghl3s		US
tt1628055	/m/0ghrvmz		
tt0046883	/m/0ghs7v7		ES
tt0455326	/m/0ghsh1		US
tt1746183	/m/0ghtcwl		RU
tt0075650	/m/0ghvndb		JP
tt0050208	/m/0gj085		US
tt1227189	/m/0gj3ftj	1500000.0	RU
tt0048528	/m/0gj55y		
tt0865556	/m/0gj6pd	55000000.0	
tt0045966	/m/0gj798		
tt1611224	/m/0gj8nq2	69000000.0	US
tt0084714	/m/0gj8r7p		US
tt1698010	/m/0gj8s7_		GB
tt1336608	/m/0gj8t_b	75000000.0	US
	/m/0gj96ln		
tt1869682	/m/0gj9mvj		TH
tt1637725	/m/0gj9tn5	50000000.0	US
tt1587828	/m/0gjb3zx		BR
tt1655400	/m/0gjblmc		KR
tt1656186	/m/0gjc1d3	35000000.0	US
tt1742650	/m/0gjcrrw	24000000.0	US
tt1592525	/m/0gjd79j	20000000.0	FR
tt1716777	/m/0gjdc72	16000000.0	US
	/m/0gjdk4g		
	/m/0gjdkrr		
tt1861982	/m/0gjdwzp		KR
tt1682181	/m/0gjdx9z	1100000.0	US
tt0112818	/m/0gjk1d	11000000.0	
tt0848557	/m/0gjtfm	2000000.0	
tt0889139	/m/0gk_vnp		
tt0047184	/m/0gkfw8		US
tt1588398	/m/0gkhz30	10000000.0	AU
tt1703148	/m/0gkhzdj		AU
tt0109913	/m/0gkjmf		US
	/m/0gkn7		
tt0047162	/m/0gkqds		US
tt0047582	/m/0gkqwk		US
tt0065405	/m/0gkqyr2		US
tt1458527	/m/0gkrv0s		AR
tt0082935	/m/0gkrx7v		FR
tt0021873	/m/0gks0		US
tt1851880	/m/0gks55r		ES
tt2025506	/m/0gks_l6		KR
tt0109098	/m/0gksl9j		US
tt1786668	/m/0gkss5y		KR
tt0485552	/m/0gkss67		KR
tt1706620	/m/0gkstbc	39200000.0	US
tt1826714	/m/0gkstt3		KR
tt1672091	/m/0gksv74	800000.0	KR
tt0757215	/m/0gksyyd		KR
tt1305730	/m/0gkt06s		KR
tt1438522	/m/0gkt09y		KR
tt1710565	/m/0gkt440		KR
tt1880412	/m/0gkt4bt		
tt0757353	/m/0gkt4mc		KR
tt1820667	/m/0gkt58z		KR
tt1985989	/m/0gkt5v9		KR
tt0780046	/m/0gkx8d		
tt1658837	/m/0gkxx_0	18200000.0	FR
tt0080764	/m/0gkxzyt		IT
tt1699147	/m/0gky16r		US
tt0870944	/m/0gkyhl1		
tt1392170	/m/0gkz15s	75000000.0	US
